DateTime,Mote,Temp,Mic,RF,AQ,Motion
2/21 21:19:32,26,15.29,509,346,150,0
2/21 21:19:33,26,15.59,518,309,151,0
2/21 21:19:34,26,15.29,509,325,152,0
2/21 21:19:35,26,15.29,513,327,151,0
2/21 21:19:36,26,15.29,511,337,151,0
2/21 21:19:37,26,15.29,517,345,152,0
2/21 21:19:38,26,15.59,513,344,152,0
2/21 21:19:39,26,15.29,519,282,152,0
2/21 21:19:40,26,15.29,511,308,152,0
2/21 21:19:41,26,15.00,517,284,151,0
2/21 21:19:42,26,15.29,515,282,151,0
2/21 21:19:43,26,15.29,513,238,150,0
2/21 21:19:44,26,15.00,505,321,150,0
2/21 21:19:45,26,14.71,513,268,149,0
2/21 21:19:46,26,15.00,514,238,149,0
2/21 21:19:47,26,15.00,517,231,147,0
2/21 21:19:48,26,15.00,506,344,146,0
2/21 21:19:49,26,15.00,515,337,146,0
2/21 21:19:50,26,15.00,506,239,145,0
2/21 21:19:51,26,15.00,514,341,145,0
2/21 21:19:52,26,15.00,519,286,143,0
2/21 21:19:53,26,15.00,519,262,143,0
2/21 21:19:54,26,14.41,523,332,143,0
2/21 21:19:55,26,14.71,508,365,142,0
2/21 21:19:56,26,15.00,517,336,141,0
2/21 21:19:57,26,14.71,511,336,140,0
2/21 21:19:58,26,14.71,514,344,139,0
2/21 21:19:59,26,14.71,512,346,139,0
2/21 21:20:0,26,14.71,510,347,138,0
2/21 21:20:1,26,14.71,509,243,138,0
2/21 21:20:2,26,15.00,520,300,138,0
2/21 21:20:3,26,14.71,509,284,136,0
2/21 21:20:4,26,15.29,511,263,135,0
2/21 21:20:5,26,14.71,515,270,136,0
2/21 21:20:6,26,14.71,515,341,135,0
2/21 21:20:7,26,14.71,512,338,135,0
2/21 21:20:8,26,14.71,518,334,135,0
2/21 21:20:9,26,14.71,515,236,135,0
2/21 21:20:10,26,14.71,511,349,134,0
2/21 21:20:11,26,14.71,513,340,133,0
2/21 21:20:12,26,14.71,513,341,133,0
2/21 21:20:13,26,14.41,515,267,132,0
2/21 21:20:14,26,14.71,514,285,132,0
2/21 21:20:15,26,14.71,518,339,132,0
2/21 21:20:16,26,14.41,518,302,132,0
2/21 21:20:17,26,14.71,513,337,132,0
2/21 21:20:18,26,14.41,517,344,131,0
2/21 21:20:19,26,14.12,511,339,130,0
2/21 21:20:20,26,14.41,517,290,130,0
2/21 21:20:21,26,14.71,513,351,130,0
2/21 21:20:21,26,14.71,513,351,130,0
2/21 21:20:23,26,14.41,516,308,129,0
2/21 21:20:24,26,14.41,514,338,129,0
2/21 21:20:25,26,14.71,516,303,130,0
2/21 21:20:26,26,14.41,513,292,129,0
2/21 21:20:27,26,14.71,517,347,129,0
2/21 21:20:28,26,14.41,512,308,129,0
2/21 21:20:29,26,14.41,507,268,128,0
2/21 21:20:30,26,14.41,518,299,128,0
2/21 21:20:31,26,14.41,526,261,129,0
2/21 21:20:32,26,14.41,509,241,128,0
2/21 21:20:33,26,14.41,526,349,128,0
2/21 21:20:34,26,14.41,518,340,128,0
2/21 21:20:35,26,14.12,509,279,128,0
2/21 21:20:36,26,14.41,508,332,128,0
2/21 21:20:37,26,14.41,512,334,128,0
2/21 21:20:38,26,14.12,515,246,128,0
2/21 21:20:39,26,14.41,511,341,128,0
2/21 21:20:40,26,14.12,520,263,128,0
2/21 21:20:41,26,14.41,500,345,127,0
2/21 21:20:42,26,14.12,522,242,127,0
2/21 21:20:43,26,14.41,511,339,127,0
2/21 21:20:44,26,14.12,508,286,127,0
2/21 21:20:45,26,14.41,519,362,127,0
2/21 21:20:46,26,14.12,519,356,126,0
2/21 21:20:47,26,13.83,510,351,127,0
2/21 21:20:48,26,14.12,514,243,127,0
2/21 21:20:49,26,14.12,515,337,127,0
2/21 21:20:50,26,14.12,502,243,127,0
2/21 21:20:51,26,14.12,504,340,126,0
2/21 21:20:52,26,13.83,508,303,126,0
2/21 21:20:53,26,14.12,518,288,126,0
2/21 21:20:54,26,14.12,525,275,126,0
2/21 21:20:55,26,14.12,513,262,126,0
2/21 21:20:56,26,14.12,515,243,126,0
2/21 21:20:57,26,14.12,512,331,125,0
2/21 21:20:58,26,14.12,513,233,126,0
2/21 21:20:59,26,14.12,515,339,126,0
2/21 21:21:0,26,14.12,514,286,125,0
2/21 21:21:1,26,14.12,513,344,126,0
2/21 21:21:2,26,14.12,519,238,125,0
2/21 21:21:3,26,14.12,518,338,125,0
2/21 21:21:4,26,14.12,518,346,124,0
2/21 21:21:5,26,14.12,520,357,124,0
2/21 21:21:6,26,13.83,522,299,124,0
2/21 21:21:7,26,14.12,512,338,123,0
2/21 21:21:8,26,14.12,514,347,124,0
2/21 21:21:9,26,13.83,511,340,124,0
2/21 21:21:10,26,13.83,510,242,123,0
2/21 21:21:11,26,14.12,515,314,123,0
2/21 21:21:11,26,14.12,515,314,123,0
2/21 21:21:13,26,14.12,519,332,123,0
2/21 21:21:14,26,13.83,523,252,123,0
2/21 21:21:15,26,13.83,518,323,123,0
2/21 21:21:16,26,14.12,500,235,123,0
2/21 21:21:17,26,13.83,502,291,123,0
2/21 21:21:18,26,14.12,517,238,123,0
2/21 21:21:19,26,14.12,511,347,122,0
2/21 21:21:20,26,13.83,524,273,122,0
2/21 21:21:21,26,13.83,505,351,122,0
2/21 21:21:22,26,14.12,526,263,122,0
2/21 21:21:23,26,13.83,520,270,122,0
2/21 21:21:24,26,13.54,516,236,122,0
2/21 21:21:25,26,13.83,517,338,121,0
2/21 21:21:25,26,13.83,517,338,121,0
2/21 21:21:25,26,13.83,517,338,121,0
2/21 21:21:28,26,14.12,513,350,122,0
2/21 21:21:29,26,14.12,517,343,122,0
2/21 21:21:30,26,13.83,518,240,121,0
2/21 21:21:31,26,13.54,509,344,121,0
2/21 21:21:32,26,13.83,512,248,121,0
2/21 21:21:33,26,13.54,514,341,121,0
2/21 21:21:34,26,13.83,505,235,120,0
2/21 21:21:35,26,13.54,504,240,121,0
2/21 21:21:36,26,13.83,525,232,121,0
2/21 21:21:37,26,13.83,513,328,120,0
2/21 21:21:38,26,13.83,518,241,120,0
2/21 21:21:39,26,14.41,515,335,120,0
2/21 21:21:40,26,13.83,492,339,121,0
2/21 21:21:41,26,12.95,520,342,120,0
2/21 21:21:42,26,14.12,515,238,121,0
2/21 21:21:43,26,13.83,523,349,120,0
2/21 21:21:44,26,13.83,516,233,120,0
2/21 21:21:45,26,14.71,511,255,121,0
2/21 21:21:46,26,13.83,510,299,120,0
2/21 21:21:47,26,13.83,508,343,120,0
2/21 21:21:48,26,13.54,509,357,121,0
2/21 21:21:49,26,13.54,511,331,121,0
2/21 21:21:50,26,13.54,521,236,121,0
